"StedID","Stedtekst","Vandområde","Dato","Medie","Prøvetype","Dybde (m)","Målested, x-koordinat","Målested, y-koordinat","Faktiske dybder (m)","Analysefraktion","Stofparameter","Resultat-attribut","Resultat","Enhed","Detektionsgrænse LD","Kvantifikationsgrænse LQ","Kvalitetsmærke"
25000059,"SØBY SØ, MIDTJYLLAND, Vandkemi","Søby Sø, midtjylland","01.07.2009 12.00.00 +02:00","Sø","Blandingsprøve",1.2000000000000002,504514.99999620474,6211704.003616475,"0,2; 2,2","Opløst - filtrat fra filtrering","Silicium"," =",0.69,"mg/l",9999999,NA,2
58000045,"VALORE MOSE, VEST","Valore mose","26.06.1995 12.00.00 +02:00","Sø","Enkeltprøve",0.2,691456.999838942,6154385.003690958,"0,2","Total","pH"," =",8.9,"pH",9999999,NA,2
44000018,"KOBBERMOSE ST AMT","Kobbermose","16.05.2002 12.00.00 +02:00","Sø","Enkeltprøve",0.2,602451.9999136289,6122481.0037388895,"0,2","Total","Nitrogen,total N"," =",0.56,"mg/l",9999999,NA,2
50000205,"OLSENS SØ, kemi","Olsens Sø","14.06.2019 12.00.00 +02:00","Sø","Blandingsprøve",0.6,715963.9998179583,6191825.003631593,"1; 0,2","Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.24,"mg/l",0.005,NA,3
16000038,"FERRING SØ, Vandkemi","Ferring Sø","11.06.1990 12.00.00 +02:00","Sø","Blandingsprøve",0,447186.0000442562,6268201.0035367645,"0","Total","pH"," =",9.18,"pH",9999999,NA,2
44000031,"HJULBY SØ AMTST.5","Hjulby Sø","06.06.1974 12.00.00 +01:00","Sø","Enkeltprøve",1.5,610619.9999067737,6132670.003725401,"1,5","Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.343,"mg/l",9999999,NA,2
45000025,"Dallund Sø /001","Dallund Sø","22.07.1996 12.00.00 +02:00","Sø","Blandingsprøve",0.85,580868.9999318577,6149324.003702732,"1,5; 0,2","Total","Glødetab,susp.stof"," =",6.2,"mg/l",9999999,NA,2
45000018,"Arreskov Sø /004","Arreskov Sø","17.11.1993 12.00.00 +01:00","Sø","Blandingsprøve",1.55,583298.9999297527,6113387.003750695,"2,9; 0,2","Total","pH"," =",8.25,"pH",9999999,NA,2
52000014,"SØNDERSØ, kemi","Sønder Sø 1","29.07.1992 12.00.00 +02:00","Sø","Blandingsprøve",0.9666666666666668,710237.9998229623,6186185.0036417935,"0,2; 0,9; 1,8","Total","Chlorophyl A"," =",20,"µg/l",9999999,NA,2
21000350,"SLÅEN SØ - vandkemi","Slåensø","02.07.1981 12.00.00 +02:00","Sø","Enkeltprøve",0,538284.9999678292,6219967.0036050705,"0","Total","Chlorophyl A"," =",2.3,"µg/l",9999999,NA,2
53000111,"RINGBÆK SØ DYBESTE STED","Ringbæk Sø","21.09.1989 12.00.00 +02:00","Sø","Blandingsprøve",1.0666666666666669,714321.9998193504,6168471.003664729,"2; 1; 0,2","Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.06,"mg/l",9999999,NA,2
50000042,"FARUM SØ,DYBDESTE STED NORD","Farum Sø","17.11.1999 12.00.00 +01:00","Sø","Blandingsprøve",5.833333333333333,710834.9998224522,6189267.003637277,"2,5; 5; 0,5; 7; 9; 11","Total","Glødetab,susp.stof","<",2,"mg/l",9999999,NA,2
44000014,"LADEGÅRD SØ ST AMT","Ladegård Sø","03.12.1985 12.00.00 +01:00","Sø","Enkeltprøve",0.5,613054.9999047217,6131227.003727342,"0,5","Opløst - filtrat fra filtrering","Silicium"," =",7.01,"mg/l",9999999,NA,2
44000043,"Hudevad Sø /001","Grusgravssø 5.16","06.08.1992 12.00.00 +02:00","Sø","Blandingsprøve",1.75,597538.9999177823,6131354.003727037,"3,3; 0,2","Total","Konduktivitet"," =",35.4,"mS/m",9999999,NA,2
46000011,"SARUP SØ ST AMT","Sarup Sø","06.06.1990 12.00.00 +02:00","Sø","Blandingsprøve",1.2666666666666666,567953.9999426954,6118169.003744182,"1,2; 0,2; 2,4","Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.008,"mg/l",9999999,NA,2
26000061,"Stilling Solbjerg Sø, SYD FOR KOLLEN","Stilling-solbjerg Sø","11.07.1984 12.00.00 +02:00","Sø","Enkeltprøve",16,565080.9999452933,6213111.003614955,"16","Ej oplyst","Nitrogen,total N"," =",3.4,"mg/l",9999999,NA,2
21000338,"ØRNSØ  - vandkemi","Ørnsø","28.08.1990 12.00.00 +02:00","Sø","Enkeltprøve",9,532480.9999727111,6223358.003600268,"9","Ej oplyst","Jern"," =",1.3,"mg/l",9999999,NA,2
21000346,"ELLESØ MIDT  ELL 1 - vandkemi","Ellesø, midtjylland","15.06.1999 12.00.00 +02:00","Sø","Enkeltprøve",0.5,535670.9999700267,6220656.003604082,"0,5","Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.011,"mg/l",9999999,NA,2
42000063,"Uge Sø 2 - vandkemi","Uge Sø 2","03.07.1997 12.00.00 +02:00","Sø","Blandingsprøve",1.356666666666667,519203.999983799,6091055.003779362,"0,2; 1,29; 2,58","Total","Phosphor, total-P"," =",0.027,"mg/l",9999999,NA,2
62000009,"VESTERBORG SØ, kemi","Vesterborg Sø","21.10.2002 12.00.00 +02:00","Sø","Blandingsprøve",1.0666666666666669,645923.9998770257,6082133.003791499,"0,2; 1; 2","Total","Phosphor, total-P"," =",0.126,"mg/l",9999999,NA,2
18000116,"TJELE LANGSØ, BIGUMDYBET","Tjele langsø","02.04.1990 12.00.00 +02:00","Sø","Blandingsprøve",0.9666666666666668,540338.9999661931,6266163.003539561,"1,8; 0,9; 0,2","Total","Glødetab,susp.stof"," =",14,"mg/l",9999999,NA,2
50000030,"FURESØEN STOREKALV AMT ST","Furesøen storekalv","19.09.1996 12.00.00 +02:00","Sø","Blandingsprøve",1.4166666666666667,715761.9998181335,6190674.003633292,"0,2; 1,35; 2,7","Total","Chlorophyl A"," =",7.9,"µg/l",9999999,NA,2
25000044,"EJSTRUP SØ, Vandkemi","Ejstrup Sø","14.11.1989 12.00.00 +01:00","Sø","Blandingsprøve",0.6166666666666667,517245.99998549826,6205491.003625166,"1,1; 0,55; 0,2","Total","Konduktivitet"," =",24,"mS/m",9999999,NA,2
47000013,"KLISENOR","Klisenor","14.03.1990 12.00.00 +01:00","Sø","Enkeltprøve",0.8,608089.9999088238,6069470.00380809,"0,8","Ej oplyst","Primær produktion assimilieret Carbon, potentielt"," =",608.64,"mg/(m3*d)",9999999,NA,2
57001079,"Kon-16","Kon-16","23.09.2015 12.00.00 +02:00","Sø","Enkeltprøve",0.2,682910.9998460594,6120237.0037384415,"0,2","Total","Nitrogen,total N"," =",0.68,"mg/l",0.05,NA,3
57000171,"HVIDSØ","Hvidsø","06.04.2011 12.00.00 +02:00","Sø","Blandingsprøve",1.8333333333333333,680787.9998479497,6156622.003689867,"1,8; 0,2; 3,5","Opløst - filtrat fra filtrering","Farvetal-Pt"," =",19.5,"mg Pt/l",9999999,NA,2
37000025,"Pamhule Sø - vandkemi","Pamhule Sø","17.11.1981 12.00.00 +01:00","Sø","Enkeltprøve",0.2,527558.9999767602,6118773.003743012,"0,2","Total","pH"," =",8,"pH",9999999,NA,2
13000002,"HORNUM SØ - vandkemi","Hornum Sø","24.08.2009 12.00.00 +02:00","Sø","Blandingsprøve",0.78,545562.9999619251,6306744.00348085,"0,2; 1,36","Total","Nitrogen,total N"," =",2.9264595032,"mg/l",9999999,NA,3
9000825,"Ulvedybet st ved afløb","Ulvedybet nord","13.12.2018 12.00.00 +01:00","Sø","Enkeltprøve",0.2,539479.9999670584,6325515.003453245,"0,2","Total","Phosphor, total-P"," =",0.087,"mg/l",0.003,NA,3
47000020,"TRYGGELEV NOR","Tryggelev nor","04.06.2003 12.00.00 +02:00","Sø","Enkeltprøve",0.2,607189.9999095837,6073380.003803061,"0,2","Opløst - filtrat fra filtrering","Silicium"," =",1.4,"mg/l",9999999,NA,2
13000002,"HORNUM SØ - vandkemi","Hornum Sø","23.08.1993 12.00.00 +02:00","Sø","Enkeltprøve",2.4,545562.9999619251,6306744.00348085,"2,4","Total","Suspenderede stoffer"," =",2.4,"mg/l",9999999,NA,2
47000338,"SØ VED FRUENS VÆNGE MC/001","Sø ved fruens vænge mc/001 ","06.10.1994 12.00.00 +01:00","Sø","Enkeltprøve",0.2,622642.9998966055,6102839.0037648855,"0,2","Total","Konduktivitet"," =",77.4,"mS/m",9999999,NA,2
30000144,"Ål Præstesø - vandkemi","Ål præstesø","07.01.1975 12.00.00 +01:00","Sø","Blandingsprøve",0,453497.00003916566,6166094.0036796015,"0","Total","pH"," =",6.45,"pH",9999999,NA,2
16000050,"SØNDER LEM VIG, Vandkemi","Sdr. lem vig","13.05.2014 12.00.00 +02:00","Sø","Blandingsprøve",0.6,485844.000011862,6267943.003536845,"0,2; 1","Total","Konduktivitet"," =",57.5,"mS/m",9999999,NA,3
50000037,"SØLLERØD SØ, kemi","Søllerød Sø","16.05.2007 12.00.00 +02:00","Sø","Blandingsprøve",1.9666666666666668,718409.9998157882,6190956.003631702,"0,2; 1,9; 3,8","Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.062,"mg/l",9999999,NA,2
48000031,"KLARESØ, kemi","Klaresø","20.08.2009 12.00.00 +02:00","Sø","Blandingsprøve",0.6666666666666666,721331.9998132348,6217390.003592976,"1,2; 0,6; 0,2","Total","Phosphor, total-P"," =",0.056,"mg/l",9999999,NA,2
44000166,"Lille Ibjerg Sø (Grusgravsø. 4.1) /001","Grusgravsø nr. 4.1 ","01.08.2023 12.00.00 +02:00","Sø","Blandingsprøve",3.05,596519.9999186168,6131169.003724929,"0,2; 2; 4; 6","Partikelbundet - fra filteret","Suspenderede stoffer"," =",1.7,"mg/l",1,NA,2
41000055,"Vælddam - vandkemi","Vælddam","03.11.2011 12.00.00 +01:00","Sø","Enkeltprøve",0.2,556313.9999524878,6084042.00378873,"0,2","Total","Suspenderede stoffer"," =",33,"mg/l",0.5,NA,2
21000361,"BRYRUP LANGSØ,  BRY 1","Bryrup langsø","27.04.1994 12.00.00 +02:00","Sø","Puljet prøve / vertikal serie",1.1,532692.9999725125,6208262.00362139,"1,1","Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.003,"mg/l",9999999,NA,2
64000001,"HEJREDE SØ, MARIBO","Hejrede Sø","22.05.1991 12.00.00 +02:00","Sø","Blandingsprøve",0.2,666919.999859419,6068978.003807292,"0,2","Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.0035,"mg/l",9999999,NA,2
50000037,"SØLLERØD SØ, kemi","Søllerød Sø","15.06.1992 12.00.00 +02:00","Sø","Blandingsprøve",1.2666666666666666,718409.9998157882,6190956.003631702,"0,2; 1,2; 2,4","Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.44,"mg/l",9999999,NA,2
47000343,"SÆDBALLE FREDMOSE MC/002","Sædballe fredmose","13.09.2000 12.00.00 +02:00","Sø","Enkeltprøve",0.2,611920.9999055992,6072944.003803656,"0,2","Total","Carbondioxid"," =",4.51,"mmol/l",9999999,NA,2
21000263,"HALD SØ, Vandkemi","Hald Sø","13.07.1989 12.00.00 +02:00","Sø","Enkeltprøve",5,520998.9999823817,6247723.003565765,"5","Total","Carbon, uorganisk"," =",0.10457999601960184,"mg/l",9999999,NA,2
1000035,"NORS SØ - vandkemi","Norssø","19.07.2016 12.00.00 +02:00","Sø","Blandingsprøve",3.05,476319.00001976633,6320842.003460006,"2; 0,2; 6; 4","Total","Alkalinitet,total TA"," =",1.4,"mmol/l",0.05,NA,3
21001721,"VANDHUL 300M N.F. SKJØD AMT ST","Vandhul 300m n.f. skjød","28.07.2004 12.00.00 +02:00","Sø","Enkeltprøve",0,557930.9999513725,6240160.003576817,"0","Total","Salinitet"," =",0,"promille",9999999,NA,2
53000166,"SØ I RYVANGENS NATURPARK AMT S","Sø i ryvangens naturpark","24.10.2013 12.00.00 +02:00","Sø","Blandingsprøve",0.6,723945.9998108147,6180938.003642949,"1; 0,2","Total","Phosphor, total-P"," =",0.28,"mg/l",9999999,NA,1
64000002,"NØRRESØ ST.1, Hovedstation, NORD","Nørresø, lolland","04.06.2020 12.00.00 +02:00","Sø","Blandingsprøve",0.65,660077.9998651531,6073670.003801761,"1,1; 0,2","Total","Chlorophyl (ukorrigeret)"," =",12,"µg/l",0.3,NA,2
46000009,"SØBO SØ, vandkemi","Søbo Sø, fyn","10.02.1993 12.00.00 +01:00","Sø","Blandingsprøve",2.066666666666667,576887.9999351635,6118630.003743684,"0,2; 2; 4","Total","Nitrogen,total N"," =",4.939,"mg/l",9999999,NA,2
46000010,"SØHOLM SØ /001","Søholm Sø","17.06.2008 12.00.00 +02:00","Sø","Blandingsprøve",11.5,571862.9999394091,6125861.003734028,"13,5; 11,5; 9,5","Total","pH"," =",7.75,"pH",9999999,NA,3
60000019,"SKRIVERSØEN","Liselundsøerne; skriversøen ","24.05.2000 12.00.00 +02:00","Sø","Blandingsprøve",0.75,725523.9998095096,6100036.003752361,"0,2; 0,7; 1,35","Total","Ammoniak+ammonium-N"," =",0.011,"mg/l",9999999,NA,2
52000014,"SØNDERSØ, kemi","Sønder Sø 1","23.08.1995 12.00.00 +02:00","Sø","Blandingsprøve",0.9166666666666666,710237.9998229623,6186185.0036417935,"1,7; 0,2; 0,85","Opløst - filtrat fra filtrering","Ammonium-N"," =",0.02,"mg/l",9999999,NA,2
62000009,"VESTERBORG SØ, kemi","Vesterborg Sø","24.05.2011 12.00.00 +02:00","Sø","Blandingsprøve",0.7999999999999999,645923.9998770257,6082133.003791499,"0,8; 0,2; 1,4","Total","Chlorophyl A"," =",43,"µg/l",0.3,NA,2
25001016,"HESTHOLM SØ, Vandkemi","Hestholm Sø ","04.09.2008 12.00.00 +02:00","Sø","Enkeltprøve",0.2,465760.00002880266,6197220.003636743,"0,2","Total","pH"," =",7.8,"pH",9999999,NA,2
46000010,"SØHOLM SØ /001","Søholm Sø","13.03.2024 12.00.00 +01:00","Sø","Blandingsprøve",1.7666666666666666,571862.9999394036,6125861.003731694,"0,2; 1,7; 3,4","Partikelbundet - fra filteret","Glødetab,susp.stof"," =",1.9,"mg/l",1,1,2
46000009,"SØBO SØ, vandkemi","Søbo Sø, fyn","24.01.2006 12.00.00 +01:00","Sø","Enkeltprøve",0.2,576887.9999351635,6118630.003743684,"0,2","Total","Phosphor, total-P"," =",0.093,"mg/l",9999999,NA,2
21000320,"SØBYGÅRD SØ - vandkemi","Søbygårdsø","24.09.1988 12.00.00 +02:00","Sø","Puljet prøve / vertikal serie",0.5,550065.999957962,6234790.0035843225,"0,5","Total","Chlorophyl A"," =",25,"µg/l",9999999,NA,2
57000024,"TYSTRUP SØ, kemi","Tystrup Sø","19.10.1999 12.00.00 +02:00","Sø","Blandingsprøve",2.84,663915.9998620469,6137795.003717209,"5,6; 4,2; 2,8; 1,4; 0,2","Ej oplyst","Phosphor, total-P"," =",0.2,"mg/l",9999999,NA,2
21000280,"VEDSØ, RINDSHOLM, Vandkemi","Vedsø, rindsholm bassin","01.08.1989 12.00.00 +02:00","Sø","Enkeltprøve",0.2,525998.9999781902,6250533.003561793,"0,2","Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.05100000242237002,"mg/l",9999999,NA,2
57000105,"BONDERUP MOSE hovedst.","Bonderup mose 1","24.04.1987 12.00.00 +02:00","Sø","Blandingsprøve",0.2,680433.999848149,6123599.003734343,"0,2","Total","Phosphor, total-P"," =",0.03,"mg/l",9999999,NA,2
34000014,"Stallerup Sø - vandkemi","Stallerup Sø","02.05.1973 12.00.00 +01:00","Sø","Blandingsprøve",99,526537.9999776403,6153355.003696734,"99","Total","Konduktivitet"," =",34.2,"mS/m",9999999,NA,2
47000053,"STENGADE SØ, VESTLIGE BASSIN","Stengade Sø","15.02.1993 12.00.00 +01:00","Sø","Blandingsprøve",0.7999999999999999,617027.9999013168,6093381.003777238,"0,2; 1,4","Total","Suspenderede stoffer"," =",3.2,"mg/l",9999999,NA,2
62000009,"VESTERBORG SØ, kemi","Vesterborg Sø","11.12.2000 12.00.00 +01:00","Sø","Blandingsprøve",1.1666666666666667,645923.9998770257,6082133.003791499,"2,2; 1,1; 0,2","Total","Suspenderede stoffer"," =",11,"mg/l",9999999,NA,2
37000021,"Hejlsminde Nor - vandkemi","Hjelsmindenor","20.05.1999 12.00.00 +02:00","Sø","Enkeltprøve",0.2,537194.9999686459,6135735.003720499,"0,2","Opløst - filtrat fra filtrering","Chlorid"," =",6800,"mg/l",9999999,NA,2
23000118,"DAM 1 KM VEST FOR KVELSTRUP","Dam nordøst for skødshoved by","07.09.1998 12.00.00 +02:00","Sø","Enkeltprøve",0.2,585574.9999281234,6227796.003594647,"0,2","Ej oplyst","Phosphor, total-P"," =",0.044,"mg/l",9999999,NA,2
60000101,"HESTOFTE MOSE AMT ST","Hestofte Sø","31.08.2004 12.00.00 +02:00","Sø","Blandingsprøve",0.2,694279.9998364516,6105160.003756289,"0,2","Total","Nitrogen,total N"," =",4.04,"mg/l",9999999,NA,2
21000353,"KNUD SØ, ØST - Kemistation","Knudsø","10.05.2022 12.00.00 +02:00","Sø","Blandingsprøve",2.066666666666667,547981.9999596751,6217718.003605811,"0,2; 2; 4","Total","Alkalinitet,total TA"," =",2.2,"mmol/l",0.05,NA,2
21000317,"Mørke Mosesø N - vandkemi","Mørke mosesø","13.04.2000 12.00.00 +02:00","Sø","Enkeltprøve",0.5,583238.9999301509,6244843.003570521,"0,5","Ej oplyst","Phosphor, total-P"," =",0.056,"mg/l",9999999,NA,2
64000009,"MARIBO SØNDERSØ, kemi","Maribo Søndersø","25.09.2000 12.00.00 +02:00","Sø","Blandingsprøve",1.3666666666666665,661570.999863901,6070255.003806055,"0,2; 1,3; 2,6","Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.08,"mg/l",9999999,NA,2
34000015,"Dons Nørresø - vandkemi","Dons nørresø","18.05.1999 12.00.00 +02:00","Sø","Blandingsprøve",0.5666666666666667,526782.9999774365,6156900.003691938,"0,2; 0,5; 1","Total","Suspenderede stoffer"," =",30,"mg/l",9999999,NA,2
16000001,"BORBJERG MØLLESØ, Vandkemi","Borbjerg møllesø","05.10.1993 12.00.00 +01:00","Sø","Blandingsprøve",0,485144.0000124616,6251534.003560316,"0","Ej oplyst","Jern"," =",0.39,"mg/l",9999999,NA,2
50000165,"STAMPEDAM MIDT","Stampedam","18.08.1987 12.00.00 +02:00","Sø","Enkeltprøve",1,722311.9998122968,6190183.003630874,"1","Total","Silicium"," =",2.8,"mg/l",9999999,NA,2
30000144,"Ål Præstesø - vandkemi","Ål præstesø","07.01.1975 12.00.00 +01:00","Sø","Blandingsprøve",0,453497.00003916566,6166094.0036796015,"0","Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.04000000189989805,"mg/l",9999999,NA,2
27000008,"DALLERUP SØ  - vandkemi","Dallerup Sø","06.06.1988 12.00.00 +02:00","Sø","Blandingsprøve",2,552913.9999554666,6185555.0036530215,"2","Total","Alkalinitet,total TA"," =",3.1,"mmol/l",9999999,NA,2
25001016,"HESTHOLM SØ, Vandkemi","Hestholm Sø ","06.11.2008 12.00.00 +01:00","Sø","Enkeltprøve",0.2,465760.00002880266,6197220.003636743,"0,2","Total","Konduktivitet"," =",25,"mS/m",9999999,NA,2
23000160,"FJELLERUPMARK MOSE, MIDT","Fjellerupmark mose","23.06.1998 12.00.00 +02:00","Sø","Enkeltprøve",0.5,597486.9999182797,6260623.00354823,"0,5","Total","Glødetab,susp.stof"," =",2.5,"mg/l",9999999,NA,2
53000088,"KIRKEMOSEN AMTST.","Kirkemosen","06.09.1994 12.00.00 +02:00","Sø","Puljet prøve / vertikal serie",0.5,720073.9998142867,6179398.0036470415,"0,5","Total","pH"," =",8.1,"pH",9999999,NA,2
21000355,"RAVNSØ, MIDT -- RAV1 - vandkemi","Ravnsø","15.05.2002 12.00.00 +02:00","Sø","Blandingsprøve",17.5,552518.9999558639,6218243.003607626,"17,5","Ej oplyst","Nitrogen,total N"," =",3.2,"mg/l",9999999,NA,2
16000091,"KÅS SØ, Vandkemi","Kås Sø","17.06.2014 12.00.00 +02:00","Sø","Blandingsprøve",1.0166666666666666,481729.0000153032,6274721.003527113,"0,2; 0,95; 1,9","Total","Chlorophyl (ukorrigeret)"," =",45,"µg/l",0.3,NA,3
50000003,"SJÆLSØ","Sjælsø","17.08.1995 12.00.00 +02:00","Sø","Enkeltprøve",0.5,715251.9998186002,6196623.003625186,"0,5","Opløst - filtrat fra filtrering","Ortho-phosphat-P","<",0.01,"mg/l",9999999,NA,2
50000170,"SMØRMOSEN","Smørmosen","03.10.1996 12.00.00 +02:00","Sø","Blandingsprøve",0.8333333333333334,715822.9998180626,6183642.003643073,"1,5; 0,8; 0,2","Total","Jern"," =",0.071,"mg/l",9999999,NA,2
46000010,"SØHOLM SØ /001","Søholm Sø","28.09.1998 12.00.00 +02:00","Sø","Blandingsprøve",1.9666666666666668,571862.9999394091,6125861.003734028,"0,2; 1,9; 3,8","Total","Jern"," =",0.018,"mg/l",9999999,NA,2
25000059,"SØBY SØ, MIDTJYLLAND, Vandkemi","Søby Sø, midtjylland","20.08.2002 12.00.00 +02:00","Sø","Blandingsprøve",2.066666666666667,504514.99999620474,6211704.003616475,"4; 0,2; 2","Ej oplyst","Jern"," =",0.21,"mg/l",9999999,NA,2
20000232,"SØ ØST FOR NIKKELBORG SØ, Vandkemi","Natur Sø 17c40","18.06.2025 12.00.00 +02:00","Sø","Enkeltprøve",0.2,498229.0309549753,6263483.02314216,"0,2","Total","Phosphor, total-P"," =",0.074,"mg/l",0.003,0.009,2
18000116,"TJELE LANGSØ, BIGUMDYBET","Tjele langsø","25.07.1978 12.00.00 +01:00","Sø","Enkeltprøve",5,540338.9999661931,6266163.003539561,"5","Total","Phosphor, total-P"," =",0.26000001234933734,"mg/l",9999999,NA,2
21000254,"VÆNG SØ","Vængsø","25.08.2020 12.00.00 +02:00","Sø","Blandingsprøve",0.6,540839.9999656656,6210187.00361877,"1; 0,2","Opløst - filtrat fra filtrering","Farvetal-Pt"," =",8,"mg Pt/l",1,NA,2
47000014,"OLLERUP SØ AMTST.1","Ollerup Sø","19.09.1977 12.00.00 +01:00","Sø","Enkeltprøve",0.2,594807.9999200405,6103529.0037638005,"0,2","Total","Konduktivitet"," =",52.7,"mS/m",9999999,NA,2
53000582,"Sø i Fælledparken","Sø i fælledparken","02.10.2013 12.00.00 +02:00","Sø","Blandingsprøve",0.2,724081.9998106912,6178759.003645915,"0,2","Total","Suspenderede stoffer"," =",2.9,"mg/l",9999999,NA,1
32000011,"Engelsholm Sø - vandkemi","Engelsholm Sø","11.10.2004 12.00.00 +02:00","Sø","Blandingsprøve",1.1166666666666667,520068.9999831031,6174893.003667407,"2,1; 1,05; 0,2","Total","Nitrogen,total N"," =",0.58,"mg/l",9999999,NA,2
47000009,"HVIDKILDE SØ /001","Hvidkilde Sø","10.06.1987 12.00.00 +02:00","Sø","Enkeltprøve",0.5,597395.9999178597,6103326.003764095,"0,5","Total","pH"," =",8,"pH",9999999,NA,2
55000012,"TISSØ, kemi","Tissø","14.06.2000 12.00.00 +02:00","Sø","Blandingsprøve",1.5025,644294.9998785786,6162469.003684973,"0,01; 2; 3; 1","Total","Chlorophyl (ukorrigeret)"," =",38,"µg/l",9999999,NA,2
58000046,"SKOVBAKKE SØ, kemi","Skovbakke Sø","05.07.2011 12.00.00 +02:00","Sø","Blandingsprøve",0.2,690515.999839704,6143169.003706347,"0,2","Total","Suspenderede stoffer"," =",19,"mg/l",0.5,NA,2
1000673,"Tuekjær Sø - vandkemi","Tuekjær Sø","30.09.2021 12.00.00 +02:00","Sø","Enkeltprøve",0.2,474517.0000212674,6322650.003454665,"0,2","Total","Phosphor, total-P"," =",0.052,"mg/l",0.003,NA,2
44000019,"GAMMELMØLLE ST AMT","Gammelmølle","03.09.2008 12.00.00 +02:00","Sø","Enkeltprøve",0.2,603306.99991291,6122945.003738282,"0,2","Total","Nitrogen,total N"," =",1.18,"mg/l",9999999,NA,2
31000002,"Grindsted Engsø /001 - vandkemi","Grindsted Engsø","21.02.2005 12.00.00 +01:00","Sø","Enkeltprøve",0.2,492563.0000062606,6179380.003661222,"0,2","Total","Alkalinitet,total TA"," =",0.36,"mmol/l",9999999,NA,2
51000546,"KRAGEØ SØ, kemi","Krageø Sø","09.05.2019 12.00.00 +02:00","Sø","Enkeltprøve",0.2,636276.9998853737,6180514.003660534,"0,2","Opløst - filtrat fra filtrering","Farvetal-Pt"," =",85,"mg Pt/l",1,NA,3
21000351,"JULSØ - JUL1 - vandkemi","Julsø","03.06.1980 12.00.00 +02:00","Sø","Enkeltprøve",0,542592.9999642078,6219335.0036059935,"0","Ej oplyst","Phosphor, total-P"," =",0.1,"mg/l",9999999,NA,2
57000024,"TYSTRUP SØ, kemi","Tystrup Sø","07.03.1995 12.00.00 +01:00","Sø","Blandingsprøve",2.2,663915.9998620469,6137795.003717209,"2,2; 0,2; 4,2; 1,2; 3,2","Ej oplyst","Nitrogen,total N"," =",7.5,"mg/l",9999999,NA,2
25000793,"SØ A2S AMT ST","Sø a2s","13.09.2006 12.00.00 +02:00","Sø","Blandingsprøve",0.9166666666666666,463319.0000308204,6221734.003602579,"0,2; 1,7; 0,85","Total","Phosphor, total-P"," =",0.16,"mg/l",9999999,NA,2
47000054,"STENGADE SØ, ØSTLIGE BASSIN","Stengade Sø","27.05.2019 12.00.00 +02:00","Sø","Enkeltprøve",0.2,617298.9999010888,6093464.00377713,"0,2","Total","Suspenderede stoffer"," =",2.4,"mg/l",2,NA,3
9000019,"ULVEDYBET - vandkemi","Ulvedybet nord","08.10.2015 12.00.00 +02:00","Sø","Blandingsprøve",0.7999999999999999,539588.999966972,6327186.003450784,"0,2; 1,4","Total","Glødetab,susp.stof"," =",44,"mg/l",1,NA,3
